11	5	[6]	当我们不在类文件中定义一个构造函数时，编译器将创建一个默认构造函数
11	3.5	[5]	编译期间
11	5	[8]	当类未显式包含构造函数时。
11	3	[3]	当不设置参数时，即使用默认构造函数时。
11	5	[4]	当类未显式包含构造函数时。
11	1.5	[9]	当没有通过参数时。
11	5	[22]	当特定类还没有一个时
11	3.5	[23]	当它的程序编译
11	5	[2]	当构造函数未由类的程序员提供时
11	5	[29]	在任何未显式包含构造函数的类中。
11	1	[31]	在代码的主要功能之前。
11	5	[12]	每当你不指定你自己的
11	5	[21]	当提供非
11	5	[13]	C++构造函数将创建默认构造函数，当没有其他构造函数存在时。
11	5	[11]	当构造函数的类中未指定构造函数时，但该类在程序中实例化。
11	5	[17]	当不需要构造函数时，将声明一个无参数的默认构造函数。
11	5	[7]	编译器会自动为您创建此函数，除非您专门创建一个。
11	5	[10]	在任何未显式包含构造函数的类中。
11	5	[27]	当不存在用户定义的构造函数时
11	5	[25]	如果类未显式包含构造函数，编译器将创建一个构造函数。
11	5	[20]	当您不提供自己的构造函数时。
11	5	[18]	当类未显式包含构造函数时。
11	5	[19]	C++在编译期间创建默认构造函数（如果未提供）。
11	5	[30]	当类未显式包含构造函数时
11	5	[16]	当类未明确包含 consructor 时，编译器将提供一个。
11	5	[26]	当程序员没有明确包括构造函数时
11	5	[1]	当一个人没有明确说明时。
11	5	[28]	当一个类未显式包含时<br>
11	5	[15]	当您不指定任何构造函数时。
11	5	[14]	在运行一个复杂函数的一开始，在C++，如果用户没有提供其他构造函数，它为类生成自己的默认构造函数
12	0	[6]	每节课只有一个。
12	5	[5]	只要它们具有不同的参数，就尽可能多。
12	5	[8]	类中的构造函数数没有限制，因为与函数一样，构造函数可以重载。
12	1.5	[3]	这取决于正在定义的类类型。 通常，每个对象都有一个构造函数调用。
12	5	[4]	在C++中，可以重载构造函数，因为类可以有多个构造函数，每个构造函数具有不同的参数。
12	0	[9]	1
12	5	[22]	任何你想要的号码
12	0	[23]	一
12	5	[2]	默认情况下只有一个， 但它们可以重载以创建尽可能多的构造函数。
12	5	[29]	尽可能多的你想要的
12	5	[31]	尽可能多的，你想，具有不同的参数。
12	5	[12]	无限
12	5	[21]	尽可能多的， 你需要
12	5	[13]	根据需要使用，具体取决于在实例化对象时希望直接修改或保留为默认值的变量数。
12	5	[11]	可以通过重载为任何给定类创建大量构造函数。 当创建两个具有不同类型或数量的参数的构造函数时，它们被重载，C++ 可以根据传递/返回的变量类型识别要使用的构造函数。
12	2.5	[17]	这取决于对象的数量。每个对象都应该有一个构造函数。
12	5	[7]	理论上是无限的，只要它们是由程序员定义的。
12	5	[10]	根据需要提供。
12	5	[27]	所需的/需要的要多
12	4.5	[25]	几个
12	0	[20]	一
12	0	[18]	一
12	5	[19]	只要签名不同，就可以有无限构造函数。
12	1.5	[30]	这取决于类中的数据成员数
12	0	[16]	一
12	5	[26]	您可以根据需要重载构造函数
12	5	[1]	程序员想要创建的人很多。
12	0	[28]	一
12	5	[15]	只要它们都有一个唯一的参数列表， 只要它们都有一个唯一的参数列表
12	5	[14]	用户决定使用的。
13	4	[6]	函数定义不需要在其括号内传递任何其他信息<br>执行。虽然定义原型需要传递多个参数才能完成其<br>任务。
